data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396	
D02358	0.25926	0.40000	0.26667	0.29787	0.29630	0.24615	0.28000	0.31250	0.34091	0.29630	0.28070	0.27027	0.27586	0.21429	0.34000	0.36667	0.37037	0.37209	0.37500	0.42000	0.37037	0.29730	0.14286	0.22222	0.21186	0.46809	0.36842	0.44444	0.33929	0.27397	0.31818	0.22222	0.38710	0.25000	0.50000	0.27419	0.17857	0.30435	0.43902	0.28070	0.36585	0.34043	0.36957	0.25000	0.34146	0.19512	0.21429	0.45946	0.28571	0.42500	0.24242	0.30000	0.28947	0.23333	0.35556	0.41379	0.27500	0.34783	0.24138	0.26667	0.29310	0.42105	0.29091	0.29091	0.25926	0.22581	0.32143	0.34694	0.29630	0.21875	0.26786	0.20000	0.37931	0.42857	0.31765	0.37037	0.33333	0.24590	0.41667	0.37500	0.29032	0.43243	0.38571	0.39583	0.28571	0.35417	0.28333	0.34091	0.42222	0.33333	0.34615	0.21795	0.32394	0.31429	0.35000	0.33333	0.27869	0.34375	0.19118	0.16071	0.28000	0.48148	0.36111	0.17886	0.34286	0.27500	0.23810	0.28986	0.21538	0.27451	0.20548	0.25000	0.50000	0.45946	0.37255	0.38298	0.33333	0.26230	0.25714	0.25000	0.34043	0.30303	0.25000	0.22951	0.26562	0.37778	0.31250	0.20000	0.31481	0.41176	0.22368	0.24242	0.26667	0.32143	0.27397	0.70588	0.25676	0.24638	0.35294	0.41304	0.30508	0.20930	0.19355	0.26761	0.29091	0.46154	0.32500	0.21622	0.23881	0.22368	0.23256	0.32759	0.31481	0.28205	0.20000	0.32836	0.23729	0.26316	0.30159	0.34483	0.30909	0.31250	0.23457	0.25490	0.17266	0.22222	0.22222	0.35556	0.65000	0.32432	0.54545	0.48936	0.46154	0.38462	0.28333	1.00000	0.43902	0.46154	0.37838	0.25806	0.55556	0.23529	0.45946	0.25641	0.23188	0.20779	0.31707	0.24324	0.43750	0.18919	0.24615	0.30303	0.31746	0.22222	0.19820	0.12273	0.47222	0.16129	0.23333	0.48780	0.32143	0.27273	0.47059	0.20339	0.26562	0.19565	0.21429	0.26389	0.35294	0.18519	0.34483	0.31373	0.22581	0.21311	0.34694	0.25424	0.24561	0.33333	0.23457	0.47368	0.40476	0.24324	0.38889	
D02359	0.26829	0.56098	0.35000	0.21277	0.46341	0.32308	0.34000	0.39583	0.47727	0.31707	0.36842	0.29268	0.29310	0.25000	0.32000	0.39024	0.43902	0.25581	0.36585	0.56000	0.29268	0.29268	0.29268	0.46341	0.23729	0.34043	0.24390	0.24390	0.32143	0.34247	0.25000	0.24390	0.43902	0.36585	0.51220	0.37097	0.41463	0.33333	0.34146	0.29825	0.26829	0.38298	0.45652	0.28846	0.24390	0.21138	0.26190	0.29268	0.29268	0.36585	0.29268	0.34146	0.31707	0.31707	0.46667	0.26829	0.26829	0.45652	0.31707	0.48780	0.34483	0.42105	0.30909	0.30909	0.26829	0.29268	0.29268	0.34694	0.17073	0.29268	0.39286	0.41463	0.48780	0.31707	0.35294	0.31707	0.31707	0.18033	0.31250	0.41667	0.35484	0.60976	0.35714	0.29167	0.33333	0.27083	0.35000	0.31818	0.31111	0.33333	0.26923	0.25641	0.45070	0.35714	0.28333	0.40580	0.39344	0.34146	0.22794	0.20536	0.28000	0.29268	0.36585	0.22764	0.31707	0.32500	0.30952	0.28986	0.30769	0.33333	0.28767	0.46341	0.43902	0.31707	0.41176	0.27660	0.26829	0.29508	0.31707	0.31707	0.29787	0.30303	0.29412	0.27869	0.32812	0.35556	0.33333	0.31707	0.27778	0.47059	0.27632	0.39024	0.51220	0.43902	0.31507	0.36585	0.29730	0.27536	0.31373	0.28261	0.40678	0.20930	0.41463	0.46479	0.32727	0.34146	0.34146	0.26829	0.31343	0.27632	0.31395	0.44828	0.40741	0.33333	0.29474	0.44776	0.32203	0.35088	0.31746	0.41463	0.54545	0.51220	0.27160	0.13725	0.18705	0.31707	0.34146	0.28889	0.34146	0.34146	0.34146	0.34043	0.26829	0.28846	0.40000	0.43902	1.00000	0.31707	0.36585	0.41463	0.36585	0.35294	0.46341	0.31707	0.30435	0.28571	0.17073	0.26829	0.35417	0.25225	0.32308	0.36364	0.38095	0.36585	0.22523	0.17273	0.31707	0.29268	0.43902	0.34146	0.42857	0.39024	0.63415	0.25424	0.43750	0.30435	0.26829	0.38889	0.33333	0.26829	0.48780	0.43137	0.34146	0.34426	0.28571	0.28814	0.31579	0.21951	0.30864	0.34146	0.38095	0.41463	0.24390	
D02361	0.30769	0.25641	0.20000	0.25532	0.30769	0.20000	0.28000	0.27083	0.34091	0.35897	0.21053	0.30769	0.24138	0.23214	0.38000	0.43590	0.33333	0.18605	0.35897	0.36000	0.35897	0.25641	0.20513	0.33333	0.22881	0.42553	0.28205	0.28205	0.33929	0.24658	0.36364	0.30769	0.33333	0.33333	0.38462	0.38710	0.38462	0.31884	0.34146	0.22807	0.21951	0.25532	0.30435	0.32692	0.19512	0.26016	0.20238	0.53846	0.38462	0.25000	0.46154	0.23077	0.33333	0.51282	0.35556	0.25641	0.32500	0.39130	0.25641	0.30769	0.25862	0.38596	0.27273	0.25455	0.20513	0.23077	0.30769	0.20408	0.20513	0.20513	0.23214	0.30769	0.30769	0.41026	0.34118	0.35897	0.23077	0.26230	0.41667	0.41667	0.33871	0.38462	0.40000	0.29167	0.30952	0.29167	0.25000	0.22727	0.48889	0.33333	0.42308	0.16667	0.35211	0.34286	0.41667	0.34783	0.21311	0.33333	0.22059	0.18750	0.24000	0.41026	0.20513	0.18699	0.33333	0.32500	0.16667	0.33333	0.16923	0.33333	0.26027	0.28205	0.38462	0.30769	0.29412	0.29787	0.25641	0.26230	0.25641	0.17949	0.29787	0.34848	0.32353	0.24590	0.25000	0.33333	0.31250	0.23077	0.25926	0.41176	0.17105	0.28205	0.15385	0.33333	0.31507	0.46154	0.22973	0.28986	0.25490	0.39130	0.30508	0.23256	0.28205	0.30986	0.30909	0.30769	0.42500	0.28205	0.25373	0.22368	0.20930	0.27586	0.31481	0.30769	0.18947	0.32836	0.23729	0.26316	0.30159	0.38462	0.21818	0.30769	0.33333	0.23529	0.23022	0.25641	0.15385	0.24444	0.42500	0.35897	0.48718	0.48936	0.71795	0.32692	0.26667	0.46154	0.31707	1.00000	0.33333	0.35897	0.58974	0.25000	0.23077	0.28205	0.20290	0.22078	0.29268	0.28205	0.43750	0.20721	0.20000	0.27273	0.38095	0.17949	0.26126	0.15909	0.38462	0.17949	0.30769	0.36585	0.30357	0.28205	0.41026	0.19492	0.29688	0.15217	0.28205	0.33333	0.27451	0.25641	0.35897	0.25490	0.35897	0.16393	0.36735	0.35593	0.19298	0.20513	0.29630	0.28205	0.47619	0.25641	0.30769	
D02374	0.29730	0.40541	0.28333	0.38298	0.48649	0.27692	0.34000	0.31250	0.47727	0.29730	0.29825	0.27027	0.32759	0.28571	0.32000	0.75676	0.48649	0.37209	0.40541	0.44000	0.27027	0.35135	0.35135	0.45946	0.23729	0.31915	0.34211	0.37838	0.42857	0.27397	0.43182	0.29730	0.37838	0.43243	0.37838	0.27419	0.45946	0.34783	0.41463	0.29825	0.31707	0.29787	0.52174	0.38462	0.31707	0.26016	0.26190	0.35135	0.35135	0.37500	0.32432	0.48649	0.31579	0.37838	0.33333	0.43243	0.32500	0.39130	0.56757	0.37838	0.34483	0.38596	0.27273	0.29091	0.29730	0.27027	0.35135	0.30612	0.24324	0.27027	0.32143	0.35135	0.37838	0.56757	0.34118	0.29730	0.37838	0.26230	0.35417	0.43750	0.35484	0.37838	0.40000	0.29167	0.50000	0.37500	0.36667	0.34091	0.37778	0.35417	0.38462	0.25641	0.40845	0.35714	0.28333	0.40580	0.31148	0.48649	0.25735	0.19643	0.30000	0.29730	0.32432	0.23577	0.37838	0.28750	0.21429	0.33333	0.23077	0.43137	0.26027	0.45946	0.43243	0.35135	0.31373	0.36170	0.37838	0.29508	0.29730	0.32432	0.38298	0.30303	0.26471	0.27869	0.28125	0.26667	0.35417	0.27027	0.38889	0.41176	0.26316	0.29730	0.29730	0.56757	0.32877	0.35135	0.31081	0.24638	0.33333	0.32609	0.28814	0.37209	0.29730	0.33803	0.30909	0.23077	0.37500	0.24324	0.26866	0.27632	0.25581	0.34483	0.35185	0.37179	0.24211	0.41791	0.28814	0.31579	0.34921	0.56757	0.34545	0.45946	0.27160	0.25490	0.23022	0.32432	0.32432	0.44444	0.42500	0.35135	0.72973	0.44681	0.30769	0.40385	0.38333	0.37838	0.36585	0.33333	1.00000	0.29730	0.43243	0.29412	0.27027	0.30769	0.27536	0.24675	0.31707	0.45946	0.47917	0.26126	0.29231	0.37879	0.34921	0.27027	0.21622	0.15909	0.56757	0.32432	0.40541	0.34146	0.30357	0.32432	0.43243	0.23729	0.37500	0.28261	0.27027	0.31944	0.31373	0.35135	0.51351	0.35294	0.32432	0.24590	0.40816	0.30508	0.24561	0.32432	0.29630	0.26316	0.33333	0.29730	0.24324	
D02566	0.32258	0.29032	0.18333	0.23404	0.41935	0.16923	0.34000	0.35417	0.47727	0.29032	0.19298	0.51351	0.25862	0.19643	0.46000	0.32258	0.38710	0.41860	0.46875	0.40000	0.25806	0.51351	0.25806	0.74194	0.22881	0.29787	0.23684	0.29032	0.23214	0.26027	0.40909	0.19355	0.32258	0.50000	0.34375	0.32258	0.54839	0.27536	0.31707	0.19298	0.21951	0.36170	0.28261	0.32692	0.21951	0.20325	0.15476	0.29730	0.48571	0.45000	0.39394	0.45161	0.55263	0.35484	0.28889	0.25806	0.52500	0.34783	0.38710	0.32258	0.37931	0.42105	0.34545	0.45455	0.09677	0.16129	0.25806	0.36735	0.12903	0.28125	0.41071	0.67742	0.45161	0.37143	0.23529	0.29032	0.32258	0.21311	0.33333	0.31250	0.37097	0.40541	0.28571	0.22917	0.47619	0.45833	0.41667	0.25000	0.28889	0.31250	0.28846	0.15385	0.30986	0.28571	0.30000	0.31884	0.29508	0.40625	0.18382	0.13393	0.32000	0.29032	0.44444	0.18699	0.48571	0.17500	0.42857	0.33333	0.20000	0.23529	0.27397	0.38710	0.25806	0.18919	0.29412	0.34043	0.24242	0.40984	0.51429	0.12903	0.36170	0.25758	0.35294	0.31148	0.35938	0.51111	0.47917	0.51429	0.37037	0.39216	0.15789	0.66667	0.38710	0.45161	0.32877	0.14706	0.25676	0.28986	0.37255	0.23913	0.40678	0.20930	0.61290	0.32394	0.34545	0.30769	0.32500	0.59459	0.26866	0.22368	0.22093	0.34483	0.37037	0.30769	0.17895	0.29851	0.28814	0.22807	0.33333	0.41935	0.23636	0.37500	0.30864	0.21569	0.17986	0.12903	0.19355	0.48889	0.25000	0.51351	0.30303	0.25532	0.30769	0.34615	0.30000	0.25806	0.41463	0.35897	0.29730	1.00000	0.25806	0.23529	0.35135	0.51282	0.15942	0.24675	0.36585	0.24324	0.33333	0.19820	0.18462	0.37879	0.31746	0.45161	0.21622	0.11818	0.36111	0.22581	0.70968	0.34146	0.42857	0.69697	0.35294	0.12712	0.32812	0.19565	0.25806	0.37500	0.37255	0.29032	0.41935	0.45098	0.61290	0.21311	0.26531	0.32203	0.19298	0.29032	0.28395	0.28947	0.35714	0.35135	0.16667	
D02578	0.25926	0.23333	0.16667	0.21277	0.25926	0.15385	0.26000	0.27083	0.29545	0.48148	0.17544	0.32432	0.27586	0.16071	0.36000	0.43333	0.25926	0.41860	0.31250	0.38000	0.37037	0.27027	0.17857	0.18519	0.17797	0.40426	0.34211	0.29630	0.32143	0.17808	0.29545	0.29630	0.19355	0.28125	0.43750	0.25806	0.21429	0.33333	0.43902	0.17544	0.29268	0.36170	0.28261	0.26923	0.26829	0.18699	0.16667	0.54054	0.31429	0.25000	0.24242	0.16667	0.26316	0.26667	0.26667	0.24138	0.27500	0.39130	0.13793	0.20000	0.29310	0.36842	0.30909	0.21818	0.18519	0.16129	0.42857	0.26531	0.18519	0.18750	0.35714	0.26667	0.20690	0.34286	0.24706	0.33333	0.20000	0.19672	0.47917	0.41667	0.35484	0.40541	0.30000	0.37500	0.28571	0.27083	0.21667	0.27273	0.46667	0.33333	0.38462	0.15385	0.29577	0.25714	0.36667	0.30435	0.22951	0.21875	0.18382	0.12500	0.20000	0.48148	0.27778	0.15447	0.28571	0.25000	0.21429	0.24638	0.15385	0.25490	0.17808	0.21429	0.35714	0.37838	0.37255	0.42553	0.27273	0.19672	0.22857	0.28571	0.40426	0.33333	0.22059	0.24590	0.20312	0.35556	0.25000	0.22857	0.27778	0.39216	0.14474	0.27273	0.26667	0.21429	0.27397	0.52941	0.17568	0.23188	0.35294	0.43478	0.27119	0.20930	0.29032	0.25352	0.36364	0.46154	0.42500	0.24324	0.19403	0.18421	0.16279	0.29310	0.33333	0.24359	0.14737	0.29851	0.23729	0.21053	0.28571	0.24138	0.23636	0.21875	0.25926	0.19608	0.16547	0.14815	0.22222	0.28889	0.40000	0.29730	0.42424	0.38298	0.61538	0.38462	0.20000	0.55556	0.36585	0.58974	0.43243	0.25806	1.00000	0.19118	0.43243	0.28205	0.14493	0.16883	0.29268	0.24324	0.43750	0.16216	0.18462	0.25758	0.31746	0.22222	0.20721	0.11818	0.33333	0.16129	0.20000	0.41463	0.28571	0.21212	0.44118	0.16949	0.25000	0.23913	0.25000	0.27778	0.33333	0.14815	0.24138	0.23529	0.25806	0.24590	0.38776	0.22034	0.29825	0.29630	0.22222	0.39474	0.40476	0.18919	0.38889	
D02588	0.17647	0.33824	0.41176	0.33824	0.27941	0.36765	0.36765	0.39706	0.27941	0.14706	0.42647	0.17647	0.33824	0.39706	0.19118	0.27941	0.23529	0.22059	0.17647	0.27941	0.17647	0.25000	0.29412	0.23529	0.27119	0.32353	0.19118	0.23529	0.32353	0.27397	0.25000	0.25000	0.29412	0.22059	0.29412	0.32353	0.26471	0.20290	0.26471	0.33824	0.27941	0.25000	0.29412	0.26471	0.27941	0.33333	0.33333	0.33824	0.25000	0.30882	0.19118	0.22059	0.22059	0.19118	0.42647	0.33824	0.22059	0.29412	0.25000	0.26471	0.20588	0.27941	0.26471	0.32353	0.29412	0.41176	0.25000	0.32353	0.13235	0.25000	0.23529	0.23529	0.27941	0.29412	0.36471	0.17647	0.25000	0.27941	0.25000	0.23529	0.19118	0.26471	0.18571	0.22059	0.32353	0.26471	0.25000	0.29412	0.33824	0.20588	0.32353	0.34615	0.19718	0.22857	0.22059	0.17391	0.30882	0.26471	0.27206	0.33036	0.30882	0.14706	0.22059	0.36585	0.19118	0.37500	0.42647	0.28986	0.35294	0.36765	0.27397	0.27941	0.25000	0.25000	0.30882	0.26471	0.33824	0.25000	0.20588	0.27941	0.26471	0.22059	0.16176	0.22059	0.23529	0.22059	0.30882	0.19118	0.27941	0.26471	0.32895	0.23529	0.26471	0.26471	0.17808	0.25000	0.28378	0.21739	0.23529	0.25000	0.20588	0.35294	0.22059	0.29577	0.23529	0.25000	0.26471	0.17647	0.30882	0.80263	0.29070	0.29412	0.25000	0.29487	0.48421	0.20588	0.29412	0.32353	0.26471	0.26471	0.38235	0.29412	0.17284	0.29412	0.29496	0.29412	0.26471	0.25000	0.35294	0.25000	0.29412	0.32353	0.17647	0.23529	0.32353	0.23529	0.35294	0.25000	0.29412	0.23529	0.19118	1.00000	0.25000	0.25000	0.34783	0.31169	0.30882	0.35294	0.30882	0.40541	0.35294	0.25000	0.13235	0.23529	0.21622	0.27273	0.29412	0.30882	0.26471	0.22059	0.22059	0.23529	0.27941	0.32203	0.38235	0.39706	0.29412	0.16667	0.32353	0.19118	0.27941	0.35294	0.17647	0.39706	0.30882	0.29412	0.47059	0.26471	0.17284	0.26471	0.27941	0.27941	0.30882	
D02614	0.27027	0.35135	0.25000	0.19149	0.59459	0.27692	0.36000	0.35417	0.43182	0.37838	0.26316	0.32432	0.31034	0.23214	0.50000	0.37838	0.40541	0.44186	0.35135	0.46000	0.27027	0.32432	0.21622	0.40541	0.23729	0.31915	0.23684	0.27027	0.35714	0.26027	0.38636	0.37838	0.35135	0.35135	0.32432	0.19355	0.35135	0.33333	0.29268	0.28070	0.21951	0.34043	0.30435	0.32692	0.19512	0.20325	0.20238	0.18919	0.35135	0.27500	0.32432	0.43243	0.36842	0.32432	0.24444	0.24324	0.37500	0.28261	0.37838	0.37838	0.32759	0.40351	0.36364	0.34545	0.21622	0.29730	0.32432	0.26531	0.13514	0.40541	0.37500	0.35135	0.40541	0.37838	0.27059	0.18919	0.37838	0.18033	0.31250	0.37500	0.37097	0.32432	0.32857	0.35417	0.45238	0.33333	0.36667	0.20455	0.22222	0.45833	0.26923	0.24359	0.32394	0.34286	0.30000	0.31884	0.31148	0.51351	0.25000	0.18750	0.40000	0.29730	0.24324	0.21951	0.29730	0.21250	0.45238	0.30435	0.26154	0.25490	0.27397	0.62162	0.32432	0.21622	0.52941	0.34043	0.21622	0.29508	0.37838	0.24324	0.44681	0.34848	0.29412	0.32787	0.26562	0.40000	0.33333	0.37838	0.35185	0.47059	0.25000	0.32432	0.43243	0.54054	0.30137	0.35135	0.28378	0.23188	0.31373	0.28261	0.32203	0.25581	0.29730	0.28169	0.38182	0.25641	0.35000	0.27027	0.32836	0.23684	0.25581	0.36207	0.33333	0.29487	0.23158	0.31343	0.30508	0.26316	0.31746	0.51351	0.40000	0.64865	0.23457	0.15686	0.19424	0.37838	0.40541	0.33333	0.32500	0.35135	0.32432	0.36170	0.28205	0.61538	0.35000	0.45946	0.46341	0.23077	0.27027	0.35135	0.43243	0.25000	1.00000	0.30769	0.26087	0.28571	0.41463	0.27027	0.31250	0.23423	0.26154	0.33333	0.33333	0.43243	0.24324	0.15000	0.35135	0.21622	0.43243	0.60976	0.28571	0.37838	0.40541	0.22034	0.29688	0.28261	0.32432	0.31944	0.35294	0.27027	0.51351	0.39216	0.32432	0.34426	0.32653	0.28814	0.40351	0.24324	0.28395	0.26316	0.30952	0.29730	0.27027	
D02671	0.17949	0.38462	0.21667	0.27660	0.30769	0.26154	0.20000	0.22917	0.40909	0.38462	0.22807	0.35897	0.31034	0.21429	0.46000	0.28205	0.30769	0.30233	0.61538	0.36000	0.23077	0.51282	0.28205	0.48718	0.23729	0.21277	0.10256	0.20513	0.28571	0.17808	0.40909	0.33333	0.28205	0.56410	0.23077	0.37097	0.35897	0.27536	0.29268	0.22807	0.29268	0.29787	0.30435	0.32692	0.29268	0.26829	0.17857	0.25641	0.53846	0.20000	0.71795	0.46154	0.56410	0.69231	0.26667	0.30769	0.52500	0.23913	0.38462	0.30769	0.22414	0.26316	0.30909	0.41818	0.20513	0.30769	0.20513	0.18367	0.12821	0.23077	0.39286	0.48718	0.30769	0.28205	0.24706	0.25641	0.28205	0.19672	0.25000	0.29167	0.29032	0.38462	0.30000	0.12500	0.47619	0.25000	0.30000	0.29545	0.26667	0.29167	0.28846	0.19231	0.26761	0.31429	0.28333	0.26087	0.19672	0.35897	0.22059	0.14286	0.22000	0.23077	0.33333	0.18699	0.56410	0.17500	0.28571	0.26087	0.18462	0.33333	0.30137	0.30769	0.30769	0.20513	0.37255	0.14894	0.17949	0.26230	0.61538	0.23077	0.27660	0.25758	0.27941	0.47541	0.28125	0.26667	0.35417	0.64103	0.29630	0.31373	0.19737	0.43590	0.25641	0.35897	0.32877	0.20513	0.24324	0.20290	0.23529	0.21739	0.35593	0.32558	0.46154	0.26761	0.30909	0.10256	0.40000	0.48718	0.29851	0.25000	0.20930	0.31034	0.33333	0.26923	0.20000	0.25373	0.18644	0.17544	0.39683	0.33333	0.18182	0.33333	0.37037	0.13725	0.23741	0.23077	0.30769	0.26667	0.35000	0.56410	0.28205	0.21277	0.17949	0.32692	0.26667	0.25641	0.31707	0.28205	0.30769	0.51282	0.28205	0.25000	0.30769	1.00000	0.26087	0.27273	0.31707	0.38462	0.31250	0.19820	0.21538	0.33333	0.33333	0.35897	0.23423	0.13182	0.28205	0.25641	0.53846	0.24390	0.37500	0.43590	0.38462	0.16102	0.29688	0.26087	0.33333	0.38889	0.41176	0.28205	0.33333	0.25490	0.58974	0.24590	0.34694	0.37288	0.22807	0.30769	0.27160	0.12821	0.21429	0.30769	0.15385	
D02721	0.08696	0.27536	0.72464	0.40580	0.24638	0.92754	0.37681	0.34783	0.23188	0.10145	0.71014	0.11594	0.21739	0.39130	0.14493	0.26087	0.20290	0.18841	0.18841	0.20290	0.13043	0.18841	0.21739	0.14493	0.25424	0.39130	0.20290	0.24638	0.23188	0.47945	0.23188	0.17391	0.18841	0.21739	0.17391	0.31884	0.17391	0.13043	0.28986	0.62319	0.27536	0.21739	0.40580	0.28986	0.27536	0.29268	0.36905	0.21739	0.20290	0.28986	0.17391	0.21739	0.17391	0.15942	0.34783	0.28986	0.18841	0.26087	0.23188	0.21739	0.20290	0.21739	0.13043	0.20290	0.26087	0.31884	0.14493	0.24638	0.13043	0.24638	0.18841	0.14493	0.20290	0.30435	0.28235	0.14493	0.18841	0.26087	0.18841	0.21739	0.13043	0.23188	0.22857	0.20290	0.30435	0.24638	0.27536	0.28986	0.26087	0.17391	0.26087	0.65385	0.21127	0.15714	0.15942	0.18841	0.30435	0.21739	0.26471	0.41071	0.26087	0.10145	0.27536	0.34959	0.21739	0.30000	0.27536	0.20290	0.39130	0.24638	0.38356	0.26087	0.20290	0.24638	0.31884	0.23188	0.28986	0.24638	0.20290	0.30435	0.18841	0.10145	0.07246	0.18841	0.23188	0.18841	0.18841	0.17391	0.23188	0.17391	0.69737	0.14493	0.24638	0.24638	0.09589	0.26087	0.33784	0.20290	0.21739	0.26087	0.18841	0.23188	0.11594	0.28169	0.15942	0.20290	0.23188	0.15942	0.40580	0.35526	0.46512	0.21739	0.20290	0.21795	0.38947	0.23188	0.31884	0.24638	0.23188	0.26087	0.31884	0.28986	0.18519	0.24638	0.28777	0.33333	0.26087	0.21739	0.33333	0.20290	0.28986	0.28986	0.17391	0.24638	0.42029	0.23188	0.30435	0.20290	0.27536	0.15942	0.14493	0.34783	0.26087	0.26087	1.00000	0.44156	0.30435	0.26087	0.24638	0.34234	0.63768	0.18841	0.15942	0.15942	0.21622	0.26364	0.31884	0.23188	0.15942	0.18841	0.21739	0.17391	0.21739	0.42373	0.24638	0.46377	0.20290	0.16667	0.31884	0.15942	0.24638	0.33333	0.13043	0.34783	0.26087	0.24638	0.36232	0.30435	0.19753	0.23188	0.26087	0.26087	0.24638	
D02725	0.15584	0.27273	0.41558	0.32468	0.25974	0.45455	0.42857	0.36364	0.23377	0.15584	0.41558	0.14286	0.22078	0.41558	0.24675	0.24675	0.22078	0.24675	0.23377	0.25974	0.11688	0.23377	0.16883	0.20779	0.37288	0.31169	0.22078	0.20779	0.23377	0.59740	0.31169	0.18182	0.27273	0.23377	0.23377	0.28571	0.22078	0.15584	0.27273	0.42857	0.23377	0.23377	0.38961	0.29870	0.23377	0.34146	0.35714	0.29870	0.25974	0.28571	0.20779	0.23377	0.20779	0.20779	0.24675	0.27273	0.22078	0.33766	0.27273	0.23377	0.24675	0.32468	0.18182	0.24675	0.19481	0.35065	0.15584	0.25974	0.10390	0.24675	0.27273	0.20779	0.24675	0.23377	0.27059	0.12987	0.25974	0.31169	0.22078	0.31169	0.18182	0.22078	0.28571	0.25974	0.28571	0.29870	0.40260	0.22078	0.31169	0.24675	0.25974	0.41026	0.31169	0.27273	0.20779	0.32468	0.32468	0.24675	0.26471	0.32143	0.37662	0.12987	0.28571	0.39837	0.28571	0.23750	0.32468	0.31169	0.33766	0.28571	0.41558	0.25974	0.19481	0.20779	0.29870	0.32468	0.29870	0.29870	0.23377	0.27273	0.24675	0.14286	0.20779	0.23377	0.41558	0.27273	0.25974	0.25974	0.31169	0.32468	0.42857	0.20779	0.32468	0.23377	0.27273	0.19481	0.36364	0.19481	0.22078	0.19481	0.31169	0.23377	0.20779	0.24675	0.23377	0.23377	0.23377	0.25974	0.85714	0.33766	0.54651	0.28571	0.27273	0.25641	0.35789	0.31169	0.37662	0.20779	0.38961	0.24675	0.32468	0.28571	0.24691	0.31169	0.31655	0.31169	0.24675	0.31169	0.28571	0.24675	0.24675	0.24675	0.18182	0.31169	0.35065	0.20779	0.28571	0.22078	0.24675	0.24675	0.16883	0.31169	0.28571	0.27273	0.44156	1.00000	0.29870	0.27273	0.19481	0.33333	0.37662	0.25974	0.28571	0.22078	0.25225	0.26364	0.23377	0.16883	0.22078	0.27273	0.31169	0.25974	0.22078	0.41525	0.24675	0.41558	0.22078	0.20779	0.29870	0.22078	0.25974	0.33766	0.22078	0.32468	0.25974	0.19481	0.32468	0.25974	0.24691	0.28571	0.32468	0.27273	0.20779	
