data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D02884	0.27027	0.2973	0.26667	0.2766	0.37838	0.24615	0.3	0.35417	0.30233	0.35135	0.2807	0.18919	0.58621	0.25455	0.3	0.40541	0.37838	0.27907	0.40541	0.32653	0.18919	0.27027	0.43243	0.35135	0.20513	0.2766	0.23684	0.27027	0.29091	0.24658	0.27907	0.7027	0.27027	0.43243	0.32432	0.29032	0.40541	0.26087	0.36585	0.33333	0.2439	0.23404	0.41304	0.30769	0.2439	0.23577	0.20238	0.40541	0.32432	0.225	0.32432	0.35135	0.24324	0.37838	0.2	0.40541	0.25641	0.34783	0.45946	0.35135	0.26316	0.26316	0.23636	0.25455	0.21622	0.32432	0.40541	0.20833	0.21622	0.18919	0.33929	0.27027	0.32432	0.32432	0.24706	0.21622	0.27027	0.2459	0.21277	0.40426	0.29032	0.32432	0.27143	0.19149	0.33333	0.29787	0.27119	0.23256	0.38636	0.35417	0.36538	0.25641	0.26761	0.32857	0.23333	0.27536	0.28333	0.37838	0.18657	0.15315	0.30612	0.21622	0.24324	0.21311	0.37838	0.2375	0.21429	0.26087	0.23077	0.31373	0.30137	0.35135	0.27027	0.16216	0.26	0.23404	0.18919	0.21667	0.2973	0.21622	0.24444	0.24242	0.22388	0.28333	0.25	0.2	0.21739	0.27027	0.31481	0.33333	0.26316	0.21622	0.24324	0.43243	0.28767	0.18919	0.27027	0.21739	0.18	0.22222	0.24138	0.7619	0.24324	0.25714	0.33333	0.07895	0.375	0.18919	0.28358	0.32895	0.23256	0.25862	0.32075	0.2987	0.26316	0.26866	0.31034	0.25	0.38095	0.48649	0.30909	0.40541	0.18987	0.23529	0.20863	0.37838	0.2973	0.26667	0.275	0.2973	0.40541	0.2766	0.15385	0.32692	0.3	0.24324	0.26829	0.28205	0.45946	0.24324	0.24324	0.35294	0.27027	0.38462	0.26087	0.27273	0.15385	1.0	0.25	0.23636	0.29231	0.30769	0.24194	0.2973	0.1982	0.12727	0.2973	0.37838	0.2973	0.225	0.25	0.32432	0.37838	0.18644	0.29688	0.30435	0.64865	0.26761	0.31373	0.27027	0.43243	0.23529	0.24324	0.27869	0.32653	0.28814	0.29825	0.27027	0.28395	0.10526	0.19048	0.40541	0.16216
D02910	0.25	0.33333	0.26667	0.22917	0.375	0.24615	0.14	0.22917	0.375	0.35417	0.2807	0.29167	0.32759	0.18182	0.32	0.39583	0.3125	0.3125	0.35417	0.38776	0.3125	0.27083	0.1875	0.35417	0.25641	0.375	0.27083	0.29167	0.4	0.24658	0.29167	0.29167	0.39583	0.29167	0.41667	0.35484	0.35417	0.36232	0.3125	0.2807	0.22917	0.33333	0.22917	0.25	0.20833	0.29268	0.2381	0.35417	0.27083	0.33333	0.39583	0.22917	0.33333	0.4375	0.33333	0.27083	0.3125	0.3125	0.25	0.3125	0.31579	0.36842	0.34545	0.34545	0.20833	0.20833	0.33333	0.22917	0.16667	0.1875	0.28571	0.3125	0.39583	0.39583	0.30588	0.3125	0.27083	0.21311	0.41667	0.25	0.40323	0.4375	0.35714	0.33333	0.33333	0.14583	0.22034	0.1875	0.33333	0.3125	0.36538	0.23077	0.35211	0.41429	0.5	0.36232	0.23333	0.375	0.26119	0.18919	0.16327	0.33333	0.25	0.21311	0.3125	0.2625	0.22917	0.36232	0.23077	0.29412	0.21918	0.35417	0.35417	0.39583	0.36	0.35417	0.3125	0.18333	0.1875	0.1875	0.29167	0.42424	0.29851	0.23333	0.20313	0.33333	0.25	0.25	0.24074	0.35294	0.22368	0.29167	0.25	0.39583	0.39726	0.4375	0.22973	0.23188	0.26	0.35417	0.24138	0.14583	0.27083	0.37143	0.25926	0.33333	0.39583	0.22917	0.22388	0.26316	0.2093	0.34483	0.26415	0.31169	0.23158	0.35821	0.2069	0.25	0.26984	0.39583	0.27273	0.375	0.34177	0.15686	0.25899	0.20833	0.16667	0.16667	0.41667	0.29167	0.41667	0.45833	0.45833	0.26923	0.23333	0.4375	0.35417	0.4375	0.47917	0.33333	0.4375	0.30882	0.3125	0.3125	0.24638	0.19481	0.22917	0.25	1.0	0.23636	0.27692	0.35385	0.45161	0.20833	0.26126	0.19091	0.41667	0.16667	0.33333	0.33333	0.21429	0.29167	0.47917	0.26271	0.32813	0.16667	0.27083	0.43662	0.33333	0.20833	0.41667	0.23529	0.3125	0.14754	0.42857	0.32203	0.17544	0.27083	0.30864	0.41667	0.41667	0.29167	0.375
D03165	0.10909	0.21818	0.38182	0.24545	0.19091	0.36364	0.3	0.28182	0.21818	0.12727	0.39091	0.17273	0.28182	0.30909	0.20909	0.21818	0.16364	0.21818	0.16364	0.21818	0.11818	0.18182	0.16364	0.17273	0.21368	0.26364	0.18182	0.16364	0.27273	0.36364	0.22727	0.17273	0.23636	0.2	0.19091	0.33636	0.18182	0.23636	0.24545	0.37273	0.20909	0.2	0.31818	0.29091	0.20909	0.31707	0.40909	0.25455	0.19091	0.24545	0.18182	0.17273	0.20909	0.19091	0.33636	0.21818	0.21818	0.21818	0.2	0.20909	0.22727	0.25455	0.20909	0.25455	0.17273	0.25455	0.15455	0.21818	0.08182	0.17273	0.21818	0.17273	0.2	0.22727	0.30909	0.11818	0.19091	0.28182	0.15455	0.21818	0.22727	0.2	0.3	0.20909	0.30909	0.24545	0.28182	0.20909	0.27273	0.25455	0.29091	0.38182	0.28182	0.3	0.2	0.28182	0.30909	0.20909	0.25373	0.31532	0.24545	0.12727	0.2	0.90164	0.17273	0.32727	0.32727	0.29091	0.40909	0.27273	0.37273	0.19091	0.17273	0.19091	0.25455	0.20909	0.25455	0.24545	0.19091	0.2	0.20909	0.21818	0.26364	0.26364	0.32727	0.20909	0.22727	0.19091	0.24545	0.24545	0.36364	0.16364	0.22727	0.19091	0.27273	0.18182	0.38182	0.26364	0.2	0.20909	0.24545	0.22727	0.15455	0.31818	0.26364	0.17273	0.21818	0.19091	0.37273	0.38182	0.34545	0.26364	0.27273	0.27273	0.38182	0.27273	0.29091	0.24545	0.25455	0.22727	0.31818	0.22727	0.20909	0.25455	0.33094	0.21818	0.16364	0.24545	0.25455	0.18182	0.22727	0.27273	0.17273	0.27273	0.43636	0.19091	0.25455	0.20909	0.26364	0.2	0.16364	0.40909	0.23636	0.2	0.34545	0.33636	0.24545	0.23636	0.23636	1.0	0.37273	0.25455	0.25455	0.14545	0.18919	0.34545	0.21818	0.16364	0.18182	0.20909	0.24545	0.2	0.21818	0.33898	0.29091	0.29091	0.2	0.23636	0.24545	0.15455	0.21818	0.30909	0.18182	0.29091	0.26364	0.26364	0.29091	0.19091	0.26364	0.2	0.23636	0.25455	0.2
D03187	0.10769	0.27692	0.8	0.35385	0.27692	0.61538	0.33846	0.38462	0.24615	0.10769	0.84615	0.12308	0.16923	0.38462	0.12308	0.27692	0.2	0.18462	0.15385	0.27692	0.13846	0.18462	0.2	0.15385	0.28205	0.4	0.24615	0.26154	0.30769	0.49315	0.21538	0.2	0.24615	0.2	0.23077	0.30769	0.16923	0.18841	0.33846	0.86154	0.24615	0.23077	0.38462	0.32308	0.24615	0.29268	0.41667	0.21538	0.18462	0.33846	0.16923	0.2	0.18462	0.16923	0.35385	0.35385	0.2	0.23077	0.21538	0.21538	0.2	0.26154	0.15385	0.2	0.21538	0.30769	0.2	0.30769	0.12308	0.21538	0.18462	0.16923	0.27692	0.29231	0.29412	0.13846	0.16923	0.29231	0.2	0.16923	0.18462	0.27692	0.24286	0.21538	0.30769	0.2	0.26154	0.21538	0.24615	0.15385	0.24615	0.65385	0.22535	0.21429	0.21538	0.21739	0.4	0.26154	0.25373	0.38739	0.23077	0.13846	0.27692	0.37705	0.2	0.35	0.32308	0.24638	0.43077	0.26154	0.34247	0.27692	0.21538	0.26154	0.30769	0.24615	0.32308	0.21538	0.18462	0.26154	0.23077	0.15152	0.08955	0.15385	0.23077	0.2	0.2	0.18462	0.2	0.18462	0.69737	0.16923	0.24615	0.26154	0.12329	0.24615	0.28378	0.14493	0.18462	0.24615	0.18462	0.24615	0.10769	0.25714	0.18462	0.2	0.23077	0.15385	0.34328	0.34211	0.43023	0.27692	0.29231	0.27273	0.41053	0.20896	0.33846	0.2	0.24615	0.27692	0.27692	0.30769	0.22785	0.30769	0.29496	0.32308	0.26154	0.21538	0.32308	0.18462	0.29231	0.35385	0.2	0.24615	0.29231	0.24615	0.32308	0.2	0.29231	0.18462	0.18462	0.35294	0.26154	0.21538	0.63768	0.37662	0.26154	0.29231	0.27692	0.37273	1.0	0.23077	0.13846	0.18462	0.20721	0.27273	0.30769	0.18462	0.18462	0.2	0.18462	0.21538	0.27692	0.40678	0.23077	0.38462	0.24615	0.15493	0.32308	0.16923	0.27692	0.32308	0.15385	0.32308	0.24615	0.26154	0.38462	0.30769	0.18519	0.27692	0.24615	0.27692	0.27692
D03210	0.21538	0.27692	0.23077	0.4	0.30769	0.18462	0.36923	0.38462	0.47692	0.21538	0.24615	0.23077	0.23077	0.26154	0.36923	0.33846	0.33846	0.35385	0.35385	0.38462	0.16923	0.41538	0.26154	0.38462	0.30769	0.27692	0.32308	0.23077	0.29231	0.32877	0.43077	0.18462	0.4	0.38462	0.38462	0.2	0.41538	0.33333	0.26154	0.26154	0.30769	0.35385	0.30769	0.33846	0.30769	0.30894	0.2619	0.26154	0.38462	0.44615	0.23077	0.33846	0.32308	0.23077	0.23077	0.38462	0.32308	0.35385	0.30769	0.27692	0.33846	0.49231	0.27692	0.35385	0.21538	0.21538	0.29231	0.43077	0.13846	0.23077	0.47692	0.4	0.4	0.33846	0.31765	0.16923	0.30769	0.24615	0.32308	0.33846	0.29231	0.33846	0.32857	0.33846	0.35385	0.44615	0.44615	0.29231	0.24615	0.33846	0.33846	0.28205	0.39437	0.35714	0.27692	0.37681	0.33846	0.38462	0.32836	0.24324	0.30769	0.18462	0.44615	0.27049	0.35385	0.225	0.29231	0.37681	0.23077	0.26154	0.30137	0.30769	0.24615	0.26154	0.30769	0.38462	0.32308	0.38462	0.38462	0.24615	0.32308	0.25758	0.23881	0.24615	0.30769	0.53846	0.35385	0.36923	0.44615	0.41538	0.26316	0.38462	0.27692	0.36923	0.36986	0.29231	0.32432	0.23188	0.33846	0.26154	0.38462	0.24615	0.35385	0.32857	0.29231	0.33846	0.30769	0.33846	0.25373	0.30263	0.30233	0.32308	0.33846	0.4026	0.30526	0.35821	0.33846	0.30769	0.30769	0.41538	0.35385	0.35385	0.32911	0.27692	0.29496	0.24615	0.23077	0.44615	0.35385	0.41538	0.35385	0.38462	0.24615	0.41538	0.29231	0.30769	0.36923	0.27692	0.38462	0.38462	0.26154	0.26471	0.33846	0.33846	0.2029	0.27273	0.24615	0.30769	0.35385	0.25455	0.23077	1.0	0.30769	0.24615	0.26126	0.21364	0.35385	0.24615	0.44615	0.4	0.41538	0.49231	0.35385	0.23729	0.35385	0.27692	0.18462	0.40845	0.32308	0.26154	0.43077	0.43077	0.30769	0.23077	0.27692	0.24615	0.27692	0.30769	0.32099	0.35385	0.32308	0.32308	0.24615
D03274	0.20968	0.27419	0.09677	0.20968	0.27419	0.10769	0.27419	0.20968	0.46774	0.30645	0.14516	0.33871	0.27419	0.16129	0.35484	0.30645	0.29032	0.41935	0.5	0.40323	0.25806	0.37097	0.16129	0.32258	0.36752	0.29032	0.24194	0.22581	0.32258	0.26027	0.40323	0.19355	0.29032	0.45161	0.35484	0.25806	0.35484	0.33333	0.27419	0.1129	0.25806	0.41935	0.29032	0.25806	0.24194	0.27642	0.2619	0.33871	0.40323	0.3871	0.29032	0.32258	0.35484	0.32258	0.32258	0.19355	0.37097	0.43548	0.32258	0.27419	0.43548	0.45161	0.37097	0.30645	0.16129	0.17742	0.27419	0.27419	0.14516	0.17742	0.3871	0.33871	0.30645	0.30645	0.35294	0.25806	0.25806	0.19355	0.37097	0.45161	0.30645	0.40323	0.4	0.35484	0.32258	0.46774	0.45161	0.24194	0.29032	0.51613	0.30645	0.17949	0.43662	0.44286	0.45161	0.42029	0.14516	0.30645	0.28358	0.18018	0.37097	0.24194	0.33871	0.2541	0.45161	0.275	0.20968	0.34783	0.10769	0.29032	0.27397	0.25806	0.29032	0.32258	0.30645	0.37097	0.25806	0.30645	0.43548	0.12903	0.29032	0.37879	0.32836	0.40323	0.375	0.46774	0.33871	0.43548	0.41935	0.58065	0.17105	0.33871	0.20968	0.29032	0.35616	0.30645	0.33784	0.26087	0.37097	0.33871	0.3871	0.20968	0.30645	0.35714	0.20968	0.37097	0.33871	0.30645	0.29851	0.19737	0.25581	0.33871	0.30645	0.36364	0.23158	0.43284	0.14516	0.32258	0.26984	0.33871	0.33871	0.27419	0.4557	0.25806	0.2446	0.22581	0.12903	0.46774	0.33871	0.45161	0.32258	0.35484	0.33871	0.3871	0.27419	0.32258	0.3871	0.3871	0.33871	0.32258	0.32258	0.14706	0.33871	0.33871	0.14493	0.2987	0.20968	0.24194	0.45161	0.25455	0.13846	0.30769	1.0	0.20968	0.36937	0.2	0.32258	0.14516	0.33871	0.41935	0.41935	0.35484	0.41935	0.25424	0.32813	0.12903	0.14516	0.43662	0.35484	0.24194	0.29032	0.37097	0.30645	0.12903	0.33871	0.29032	0.17742	0.14516	0.44444	0.43548	0.41935	0.30645	0.33871
D03365	0.45	0.26667	0.18333	0.12766	0.48	0.16923	0.36	0.39583	0.30233	0.28	0.19298	0.27778	0.22414	0.2	0.26	0.33333	0.43478	0.32558	0.35484	0.26531	0.14286	0.36111	0.32143	0.51852	0.16239	0.2766	0.23684	0.2	0.18182	0.24658	0.34884	0.30769	0.32258	0.34375	0.375	0.19355	0.42857	0.2029	0.29268	0.19298	0.19512	0.29787	0.26087	0.26923	0.19512	0.11382	0.13095	0.27027	0.37143	0.35	0.28125	0.37931	0.35135	0.3	0.26667	0.2069	0.33333	0.26087	0.37931	0.36667	0.24561	0.26316	0.21818	0.25455	0.12	0.3871	0.21429	0.3125	0.05	0.43333	0.30357	0.53333	0.44828	0.29412	0.16471	0.13043	0.33333	0.16393	0.25532	0.19149	0.20968	0.30556	0.2	0.2766	0.40476	0.2766	0.32203	0.18605	0.22727	0.29167	0.25	0.14103	0.19718	0.15714	0.21667	0.2029	0.31667	0.41935	0.10448	0.11712	0.30612	0.2	0.41667	0.13115	0.35294	0.15	0.38095	0.17391	0.16923	0.23529	0.23288	0.48148	0.14815	0.16667	0.32	0.29787	0.30303	0.25	0.38235	0.18519	0.24444	0.19697	0.1791	0.2	0.29688	0.33333	0.30435	0.37143	0.25926	0.23529	0.14474	0.46875	0.55172	0.37037	0.19178	0.21875	0.22973	0.21739	0.28	0.17778	0.25862	0.2619	0.4	0.25714	0.22222	0.34211	0.2	0.36111	0.23881	0.22368	0.2093	0.24138	0.35849	0.16883	0.17895	0.20896	0.32759	0.23214	0.22222	0.37931	0.29091	0.48387	0.18987	0.17647	0.10072	0.37037	0.42857	0.31111	0.225	0.36111	0.30303	0.19149	0.23077	0.23077	0.26667	0.22222	0.36585	0.17949	0.27027	0.45161	0.22222	0.23529	0.43243	0.35897	0.15942	0.22078	0.38462	0.2973	0.20833	0.14545	0.18462	0.24615	0.20968	1.0	0.15315	0.08636	0.28571	0.3	0.5	0.25	0.26786	0.45455	0.32353	0.11017	0.21875	0.23913	0.28571	0.19718	0.27451	0.33333	0.37931	0.33333	0.41935	0.21311	0.16327	0.20339	0.22807	0.2381	0.19753	0.34211	0.28571	0.32432	0.14286
D03415	0.11712	0.17117	0.20721	0.16216	0.15315	0.1982	0.21622	0.20721	0.24324	0.18018	0.20721	0.24324	0.22523	0.18018	0.33333	0.20721	0.16216	0.38739	0.22523	0.25225	0.14414	0.24324	0.16216	0.20721	0.32479	0.1982	0.15315	0.12613	0.22523	0.26126	0.27027	0.14414	0.17117	0.23423	0.24324	0.25225	0.21622	0.27928	0.23423	0.21622	0.17117	0.26126	0.26126	0.22523	0.16216	0.28455	0.18919	0.27928	0.22523	0.22523	0.22523	0.24324	0.24324	0.21622	0.18018	0.13514	0.25225	0.31532	0.25225	0.1982	0.2973	0.33333	0.33333	0.27928	0.10811	0.13514	0.13514	0.21622	0.06306	0.18018	0.27928	0.23423	0.17117	0.23423	0.36036	0.15315	0.17117	0.27027	0.25225	0.31532	0.37838	0.23423	0.38739	0.22523	0.23423	0.28829	0.31532	0.18018	0.2973	0.36036	0.33333	0.20721	0.3964	0.36036	0.35135	0.3964	0.20721	0.17117	0.25373	0.12613	0.30631	0.15315	0.22523	0.2459	0.22523	0.28829	0.18919	0.35135	0.14414	0.1982	0.23423	0.16216	0.17117	0.18919	0.26126	0.24324	0.17117	0.32432	0.23423	0.13514	0.24324	0.32432	0.33333	0.28829	0.32432	0.2973	0.26126	0.23423	0.33333	0.32432	0.20721	0.24324	0.17117	0.18919	0.35135	0.18018	0.26126	0.31532	0.24324	0.22523	0.33333	0.1982	0.22523	0.25225	0.27027	0.26126	0.21622	0.26126	0.24324	0.25225	0.26126	0.27027	0.28829	0.35135	0.25225	0.41441	0.21622	0.28829	0.33333	0.1982	0.25225	0.18018	0.42342	0.24324	0.30935	0.17117	0.12613	0.2973	0.21622	0.25225	0.23423	0.20721	0.24324	0.24324	0.23423	0.1982	0.22523	0.26126	0.21622	0.21622	0.20721	0.21622	0.24324	0.23423	0.21622	0.25225	0.20721	0.1982	0.26126	0.18919	0.20721	0.26126	0.36937	0.15315	1.0	0.25	0.23423	0.17117	0.23423	0.26126	0.32432	0.24324	0.22523	0.18644	0.31532	0.16216	0.18018	0.33333	0.25225	0.13514	0.18018	0.26126	0.22523	0.17117	0.20721	0.28829	0.18919	0.13514	0.43243	0.26126	0.25225	0.21622	0.18919
D03442	0.05909	0.13182	0.25455	0.17727	0.11364	0.25455	0.20909	0.20909	0.15	0.09545	0.25	0.10909	0.17727	0.20909	0.13182	0.13636	0.1	0.15455	0.10909	0.17273	0.08636	0.12273	0.1	0.12273	0.3	0.19091	0.14545	0.08636	0.22727	0.30455	0.14545	0.09545	0.13636	0.11818	0.14091	0.23182	0.11818	0.25909	0.16818	0.25	0.15455	0.15909	0.2	0.2	0.15	0.36364	0.31364	0.14091	0.11364	0.17273	0.11818	0.11364	0.11364	0.11818	0.18182	0.13182	0.10909	0.18636	0.11818	0.13182	0.18636	0.21818	0.16818	0.15909	0.09545	0.12273	0.10455	0.19091	0.03636	0.08636	0.16818	0.11364	0.12273	0.13636	0.29091	0.08636	0.10455	0.21364	0.17727	0.17727	0.17727	0.14091	0.25455	0.18636	0.16364	0.16818	0.19091	0.15455	0.15455	0.14545	0.18636	0.3	0.24091	0.25909	0.24545	0.23636	0.23636	0.13182	0.26818	0.33182	0.17727	0.09091	0.14545	0.35	0.10909	0.28182	0.16818	0.25	0.25909	0.19545	0.23636	0.11364	0.11364	0.14091	0.2	0.19545	0.15	0.19091	0.11818	0.11364	0.15	0.22727	0.15	0.16364	0.22727	0.18182	0.14091	0.10909	0.18182	0.19545	0.29091	0.11818	0.12273	0.11364	0.19545	0.13182	0.24545	0.20455	0.17273	0.17273	0.18182	0.12727	0.10909	0.25	0.17273	0.14091	0.14545	0.10455	0.24091	0.27273	0.30909	0.20909	0.18182	0.23636	0.35455	0.21818	0.23636	0.19545	0.21818	0.13182	0.22273	0.13182	0.20455	0.19091	0.36364	0.11818	0.08636	0.16364	0.17273	0.11818	0.15	0.20455	0.14545	0.18636	0.20455	0.12273	0.17273	0.15909	0.15909	0.11818	0.11818	0.27273	0.15	0.13182	0.26364	0.26364	0.14091	0.12727	0.19091	0.34545	0.27273	0.21364	0.2	0.08636	0.25	1.0	0.14091	0.1	0.13182	0.15455	0.18182	0.13636	0.14091	0.39545	0.22273	0.19091	0.10455	0.2	0.19091	0.09091	0.13182	0.20455	0.1	0.21818	0.18182	0.18182	0.21364	0.09545	0.19091	0.17273	0.16364	0.12727	0.14545
D03490	0.31429	0.31429	0.28333	0.29787	0.42857	0.26154	0.24	0.27083	0.4186	0.25714	0.2807	0.19444	0.22414	0.29091	0.36	0.71429	0.51429	0.39535	0.37143	0.28571	0.25714	0.33333	0.28571	0.45714	0.25641	0.34043	0.18421	0.4	0.34545	0.27397	0.44186	0.2	0.4	0.45714	0.28571	0.27419	0.42857	0.27536	0.39024	0.31579	0.2439	0.29787	0.52174	0.32692	0.21951	0.21951	0.20238	0.35135	0.34286	0.4	0.31429	0.65714	0.27027	0.25714	0.33333	0.31429	0.30769	0.34783	0.57143	0.2	0.29825	0.31579	0.25455	0.32727	0.28571	0.2	0.22857	0.39583	0.22857	0.25714	0.30357	0.37143	0.42857	0.97143	0.34118	0.28571	0.42857	0.32787	0.34043	0.3617	0.29032	0.38889	0.41429	0.25532	0.35714	0.34043	0.30508	0.32558	0.47727	0.3125	0.40385	0.25641	0.38028	0.3	0.3	0.3913	0.31667	0.37143	0.23881	0.18919	0.28571	0.28571	0.36111	0.22131	0.37143	0.325	0.2619	0.3913	0.24615	0.33333	0.24658	0.48571	0.37143	0.30556	0.36	0.34043	0.37143	0.28333	0.42857	0.22857	0.42222	0.31818	0.28358	0.23333	0.29688	0.31111	0.41304	0.28571	0.35185	0.39216	0.26316	0.42857	0.31429	0.65714	0.24658	0.37143	0.27027	0.27536	0.3	0.31111	0.34483	0.2619	0.4	0.37143	0.31481	0.26316	0.25	0.33333	0.25373	0.28947	0.24419	0.32759	0.30189	0.37662	0.24211	0.38806	0.2931	0.375	0.26984	0.57143	0.32727	0.54286	0.3038	0.29412	0.20863	0.22857	0.28571	0.33333	0.425	0.33333	0.8	0.40426	0.35897	0.42308	0.3	0.48571	0.31707	0.38462	0.59459	0.34286	0.34286	0.29412	0.32432	0.25641	0.30435	0.22078	0.41026	0.2973	0.41667	0.21818	0.30769	0.35385	0.32258	0.28571	0.23423	0.14091	1.0	0.34286	0.4	0.3	0.32143	0.31429	0.31429	0.20339	0.35938	0.21739	0.2	0.28169	0.29412	0.28571	0.48571	0.29412	0.28571	0.2623	0.26531	0.25424	0.2807	0.34286	0.28395	0.34211	0.38095	0.32432	0.28571
D03503	0.26667	0.2	0.23333	0.25532	0.23333	0.23077	0.2	0.20833	0.23256	0.13333	0.21053	0.16667	0.27586	0.25455	0.22	0.26667	0.26667	0.30233	0.19355	0.20408	0.2	0.22222	0.93333	0.3	0.16239	0.21277	0.21053	0.2	0.21818	0.17808	0.23256	0.2	0.16129	0.1875	0.1875	0.20968	0.23333	0.15942	0.26829	0.21053	0.36585	0.23404	0.30435	0.28846	0.36585	0.17073	0.15476	0.2973	0.22857	0.2	0.3125	0.3	0.24324	0.23333	0.24444	0.16667	0.28205	0.19565	0.26667	0.2	0.17544	0.19298	0.14545	0.2	0.16667	0.16129	0.13333	0.20833	0.13333	0.26667	0.28571	0.26667	0.2	0.35294	0.17647	0.23333	0.26667	0.19672	0.21277	0.14894	0.19355	0.25	0.21429	0.12766	0.28571	0.25532	0.22034	0.44186	0.38636	0.22917	0.28846	0.20513	0.22535	0.2	0.15	0.23188	0.21667	0.25806	0.1194	0.13514	0.18367	0.1	0.22222	0.15574	0.20588	0.175	0.2619	0.2029	0.2	0.2549	0.21918	0.3	0.26667	0.27778	0.28	0.17021	0.21212	0.2	0.29412	0.2	0.24444	0.18182	0.1791	0.18333	0.1875	0.22222	0.30435	0.2	0.25926	0.19608	0.21053	0.375	0.23333	0.36667	0.20548	0.1875	0.22973	0.28986	0.22	0.22222	0.22414	0.30952	0.3	0.25714	0.2963	0.21053	0.15	0.27778	0.1791	0.28947	0.16279	0.2069	0.30189	0.22078	0.21053	0.20896	0.22414	0.17857	0.20635	0.26667	0.2	0.29032	0.20253	0.23529	0.15827	0.2	0.33333	0.22222	0.2	0.22222	0.24242	0.21277	0.15385	0.25	0.21667	0.13333	0.29268	0.17949	0.2973	0.22581	0.16667	0.29412	0.18919	0.23077	0.21739	0.15584	0.38462	0.37838	0.16667	0.16364	0.18462	0.24615	0.14516	0.3	0.17117	0.1	0.34286	1.0	0.26667	0.15	0.19643	0.27273	0.14706	0.12712	0.20313	0.28261	0.23333	0.15493	0.21569	0.2	0.26667	0.19608	0.19355	0.22951	0.20408	0.22034	0.22807	0.23333	0.19753	0.13158	0.19048	0.35135	0.2
