data	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172	
D02098	0.39190	0.36337	0.48104	0.32479	0.58948	0.40306	0.33538	0.54106	0.37047	0.43306	0.50620	0.41266	0.41580	0.51963	0.44384	0.40736	0.60396	0.47775	0.41138	0.52477	0.49276	0.48076	0.42699	0.45704	0.43322	0.45044	0.33900	0.41457	0.43776	0.40058	0.43525	0.51611	0.50262	0.48543	0.46300	0.36961	0.47949	0.44671	0.40285	0.47057	0.42656	0.44820	0.43776	0.50101	0.56729	0.50317	0.52265	0.44426	0.34995	0.36040	0.47552	0.45410	0.44772	0.46558	0.48226	0.50707	0.41915	0.38525	0.34514	0.48320	0.42609	0.43821	0.47240	0.41657	0.41354	0.44729	0.45291	0.53083	0.41206	0.44909	0.49360	0.35355	0.40683	0.45773	0.45444	0.34681	0.36773	0.56459	0.40174	0.43293	0.42084	0.44150	0.43054	0.42401	0.50473	0.57108	0.58786	0.47595	0.49058	0.57688	0.28705	0.46191	0.29937	0.39390	0.43382	0.44414	0.48226	0.53722	0.52544	0.39904	0.45543	0.34980	0.52684	0.46770	0.43474	0.49663	0.52736	0.44517	0.45291	0.50306	0.84863	0.48252	0.61225	0.47937	0.87497	0.20288	0.24463	0.27881	0.23337	0.37974	0.43474	0.36376	0.43980	0.55296	0.45617	0.39404	0.50101	0.47164	0.61538	0.42897	0.51796	0.36773	0.42327	0.51313	0.34623	0.40551	0.39368	0.33261	0.56761	0.42327	0.48878	0.28630	0.54777	0.44795	0.11284	0.30514	0.50432	0.49328	0.35255	0.50294	0.32350	0.37606	0.92948	0.53685	0.50909	0.25584	0.41554	0.35852	0.47949	0.57421	0.51369	0.48673	1.00000	0.19913	0.35145	0.37055	0.40186	0.26216	0.31750	0.41982	0.34556	0.42757	0.23600	0.24302	0.42760	0.38487	0.39257	0.34302	0.43980	0.34272	0.39748	0.37606	0.43127	0.36788	0.35750	0.37970	0.51963	0.37358	0.37631	0.37332	0.20673	0.36718	0.31048	0.35832	0.32934	0.62519	0.34599	0.51376	0.39216	0.33436	0.53243	0.41612	0.34471	0.54755	0.28394	0.43127	0.38899	0.25094	0.52871	0.41715	
D02101	0.28618	0.40681	0.34598	0.44452	0.33282	0.29984	0.35090	0.32337	0.35029	0.31392	0.35801	0.31012	0.31238	0.28309	0.33426	0.35841	0.30282	0.32912	0.35266	0.27149	0.34731	0.35460	0.33868	0.32337	0.31773	0.37012	0.42047	0.28895	0.29707	0.35111	0.31310	0.31895	0.30940	0.30066	0.26707	0.31166	0.30436	0.38256	0.39930	0.35636	0.30210	0.30724	0.29707	0.30181	0.30210	0.26779	0.29409	0.28834	0.31238	0.31978	0.32923	0.37074	0.28166	0.28823	0.33541	0.32635	0.30806	0.40886	0.30077	0.26563	0.23778	0.25607	0.24878	0.25093	0.25021	0.26337	0.33149	0.27806	0.30570	0.27662	0.28464	0.37002	0.29481	0.30436	0.36919	0.40598	0.41216	0.29121	0.41831	0.42427	0.40135	0.39643	0.37957	0.37957	0.35111	0.28248	0.34587	0.40013	0.28906	0.34608	0.49496	0.36129	0.44204	0.30868	0.36642	0.36427	0.33282	0.30344	0.34012	0.37084	0.34824	0.34587	0.32255	0.25535	0.29121	0.26994	0.30293	0.30138	0.31094	0.32995	0.32265	0.31536	0.32050	0.30436	0.30580	0.46840	0.39421	0.49118	0.52593	0.25535	0.27066	0.33509	0.33631	0.33139	0.33488	0.31752	0.29923	0.31022	0.31012	0.36560	0.32255	0.45068	0.30940	0.31238	0.32625	0.38000	0.31382	0.34792	0.29707	0.31967	0.37968	0.48903	0.33581	0.34156	0.37565	0.42068	0.32923	0.29995	0.37721	0.31669	0.39478	0.32471	0.32337	0.30354	0.32769	0.48770	0.38245	0.38399	0.30436	0.36499	0.29193	0.36973	0.31752	1.00000	0.38605	0.44022	0.32255	0.48562	0.41627	0.39470	0.38666	0.47493	0.56331	0.54746	0.34515	0.35687	0.34012	0.38636	0.34659	0.45694	0.35604	0.38122	0.30580	0.35964	0.41245	0.36991	0.29337	0.38019	0.28762	0.40516	0.94175	0.38437	0.54738	0.48234	0.39283	0.35851	0.37125	0.34680	0.35841	0.44443	0.30940	0.30735	0.42262	0.36283	0.44414	0.31608	0.26491	0.42253	0.29553	0.28464	
D02163	0.35907	0.45880	0.47223	0.39522	0.41580	0.46394	0.38805	0.40346	0.54571	0.43048	0.43961	0.43047	0.39074	0.39410	0.54161	0.50388	0.42578	0.42447	0.44765	0.37179	0.44726	0.46020	0.43962	0.40637	0.46372	0.52980	0.48475	0.36509	0.40213	0.48894	0.48448	0.40503	0.36492	0.42400	0.34813	0.45904	0.33161	0.52888	0.46807	0.43898	0.40190	0.42158	0.41619	0.41797	0.50233	0.34969	0.39566	0.40839	0.50524	0.43204	0.41909	0.47021	0.34924	0.33830	0.46863	0.41284	0.44007	0.36886	0.40191	0.32269	0.30975	0.36063	0.33072	0.39411	0.38138	0.39879	0.40168	0.37491	0.44880	0.36063	0.39745	0.50768	0.45301	0.40972	0.43338	0.47981	0.44310	0.40057	0.45679	0.35221	0.41994	0.51437	0.45593	0.50522	0.56705	0.37044	0.43001	0.47264	0.37357	0.45278	0.37913	0.46639	0.49860	0.40793	0.53341	0.46171	0.47153	0.43827	0.42603	0.39788	0.44922	0.45529	0.44922	0.32758	0.41173	0.36844	0.40369	0.42556	0.40994	0.47645	0.43538	0.41954	0.38606	0.40682	0.43226	0.29825	0.34503	0.38335	0.33588	0.32559	0.37006	0.47645	0.81097	0.43203	0.78553	0.45770	0.44029	0.44185	0.44163	0.52322	0.49385	0.37042	0.42065	0.40487	0.36798	0.47356	0.50546	0.47658	0.40213	0.41781	0.41707	0.37128	0.43047	0.53784	0.16583	0.80613	0.44141	0.35549	0.35396	0.36399	0.44335	0.42042	0.43694	0.37716	0.42690	0.34945	0.45102	0.36510	0.41797	0.48268	0.39097	0.44564	0.42422	0.30228	1.00000	0.37556	0.37671	0.40706	0.40871	0.48877	0.42117	0.36736	0.34859	0.35946	0.41465	0.47066	0.40636	0.40926	0.41222	0.43772	0.53021	0.40926	0.49366	0.47409	0.59519	0.53808	0.38294	0.50214	0.33697	0.46137	0.30113	0.39364	0.42646	0.44910	0.64656	0.41283	0.43114	0.43493	0.40435	0.38470	0.40949	0.45480	0.51789	0.46974	0.37665	0.44342	0.35751	0.36162	0.39878	0.38919	
D02173	0.37899	0.41775	0.40965	0.67063	0.41586	0.44866	0.36771	0.47123	0.42477	0.37041	0.35741	0.42010	0.43754	0.38469	0.38411	0.42985	0.39676	0.39129	0.35673	0.38099	0.40614	0.39877	0.39639	0.35384	0.40957	0.37679	0.38123	0.37241	0.39811	0.43096	0.38240	0.44466	0.40381	0.37641	0.35755	0.43554	0.42954	0.39970	0.40372	0.40268	0.44067	0.35184	0.39498	0.44383	0.35184	0.38498	0.42954	0.35642	0.36612	0.43267	0.34873	0.44880	0.39498	0.44496	0.34039	0.40497	0.38269	0.42789	0.34813	0.39327	0.31586	0.33814	0.33527	0.33814	0.32186	0.34413	0.43354	0.41355	0.46494	0.35242	0.38898	0.40519	0.37754	0.40098	0.36321	0.45627	0.39202	0.42155	0.40792	0.48149	0.40147	0.41737	0.55483	0.39255	0.38819	0.40445	0.39990	0.35353	0.37270	0.44553	0.39431	0.46287	0.30743	0.39868	0.36485	0.36043	0.33726	0.37701	0.40039	0.46449	0.42296	0.32292	0.40868	0.37899	0.39298	0.39098	0.42554	0.42125	0.44782	0.49356	0.41623	0.43154	0.45308	0.44383	0.39069	0.26164	0.28200	0.36947	0.36747	0.34273	0.37159	0.45782	0.39962	0.47610	0.39300	0.46610	0.40098	0.41726	0.40268	0.34220	0.35873	0.45644	0.42925	0.39782	0.36183	0.41336	0.44153	0.34518	0.40926	0.41497	0.38900	0.41179	0.48838	0.40447	0.15894	0.31961	0.45582	0.47439	0.39710	0.40981	0.35012	0.37182	0.38966	0.40181	0.43724	0.34381	0.54952	0.46538	0.42954	0.39108	0.39498	0.39970	0.42333	0.34082	0.34160	1.00000	0.40822	0.36327	0.33806	0.38589	0.37155	0.51936	0.36628	0.37776	0.31471	0.49892	0.41078	0.55041	0.35850	0.39937	0.36152	0.47181	0.40497	0.32386	0.38629	0.38624	0.42754	0.38054	0.38612	0.39771	0.35481	0.58721	0.44450	0.36878	0.46844	0.45153	0.35664	0.49038	0.43306	0.45426	0.45071	0.39811	0.40131	0.42083	0.37809	0.47639	0.35155	0.25689	0.46211	0.36355	
D02204	0.35585	0.37763	0.37625	0.35530	0.38408	0.33190	0.38521	0.37797	0.32050	0.30941	0.39909	0.34975	0.35761	0.32727	0.38425	0.40742	0.32440	0.35025	0.36373	0.41191	0.34451	0.34045	0.35804	0.32440	0.37625	0.40661	0.32349	0.33874	0.41164	0.31142	0.34226	0.45188	0.38296	0.37047	0.37870	0.33726	0.41904	0.42612	0.39701	0.38546	0.35761	0.33976	0.35798	0.41914	0.39332	0.41690	0.39230	0.30978	0.33976	0.36547	0.36261	0.35385	0.60794	0.34512	0.33052	0.31691	0.34262	0.39122	0.29942	0.39155	0.36620	0.39405	0.38656	0.41191	0.39155	0.41940	0.31691	0.36344	0.31654	0.32264	0.40405	0.34045	0.34124	0.34762	0.35655	0.40422	0.38531	0.53402	0.35844	0.36741	0.34541	0.41649	0.41101	0.40455	0.36002	0.34299	0.37083	0.35907	0.36594	0.33190	0.31333	0.37083	0.27803	0.39832	0.33586	0.35493	0.37510	0.34170	0.34281	0.42048	0.33939	0.37794	0.35735	0.40941	0.35548	0.42440	0.42302	0.38195	0.41516	0.40082	0.41118	0.39490	0.40368	0.41914	0.44189	0.23535	0.28950	0.34125	0.31946	0.28443	0.33763	0.41867	0.34372	0.43265	0.34906	0.33976	0.34762	0.33226	0.33190	0.38298	0.36632	0.44384	0.32940	0.41118	0.35235	0.41239	0.33588	0.35018	0.42940	0.32940	0.40697	0.28270	0.37658	0.33683	0.13006	0.31000	0.40739	0.36797	0.47208	0.35485	0.37015	0.40090	0.43153	0.38047	0.33949	0.26844	0.38522	0.38820	0.43699	0.32641	0.37593	0.40549	0.42903	0.21198	0.31850	0.37407	1.00000	0.30886	0.29774	0.44084	0.37080	0.38522	0.23895	0.24608	0.37053	0.41922	0.36625	0.38429	0.38492	0.27969	0.35440	0.40925	0.31691	0.32870	0.36348	0.34004	0.38981	0.32870	0.30728	0.35655	0.22016	0.40981	0.29246	0.31855	0.32308	0.33939	0.27161	0.37030	0.39978	0.38003	0.41867	0.39369	0.36088	0.34570	0.31188	0.44189	0.35335	0.21496	0.39730	0.35048	
D02207	0.29045	0.42168	0.40929	0.44029	0.36509	0.36900	0.42923	0.33922	0.42842	0.34030	0.44190	0.37574	0.34502	0.32009	0.40740	0.39864	0.35944	0.38045	0.38436	0.30487	0.40430	0.42734	0.37951	0.33249	0.40255	0.40053	0.49350	0.31430	0.33168	0.39581	0.35944	0.34017	0.33437	0.34987	0.30581	0.38450	0.32777	0.41683	0.43879	0.36226	0.34502	0.35849	0.32088	0.35038	0.39218	0.30943	0.33451	0.30675	0.36523	0.34798	0.34017	0.44176	0.35604	0.32009	0.37183	0.35661	0.33262	0.39069	0.30958	0.28639	0.26067	0.27792	0.26835	0.27792	0.27698	0.30096	0.35661	0.32023	0.37668	0.29139	0.32212	0.43408	0.34893	0.34125	0.42626	0.42974	0.39837	0.33748	0.42329	0.44025	0.48191	0.43502	0.45335	0.41966	0.44298	0.31255	0.43275	0.42640	0.32117	0.38921	0.44973	0.43610	0.46118	0.35659	0.40915	0.39285	0.35162	0.36698	0.36792	0.42842	0.40173	0.43610	0.37183	0.27698	0.32400	0.31632	0.33936	0.37102	0.36574	0.38153	0.36523	0.35566	0.34893	0.35712	0.35928	0.41086	0.50272	0.50214	0.43485	0.27698	0.31726	0.36132	0.46399	0.35647	0.45537	0.37437	0.36146	0.36240	0.37574	0.43502	0.37183	0.40175	0.38153	0.33154	0.37668	0.46399	0.38059	0.44553	0.33842	0.36806	0.37264	0.48241	0.40269	0.41023	0.25541	0.45000	0.38733	0.33545	0.45698	0.33720	0.42612	0.38140	0.37291	0.33343	0.39204	0.47323	0.45712	0.45240	0.35038	0.40320	0.33168	0.45726	0.36523	0.44876	0.46857	0.44528	0.40552	1.00000	0.51127	0.37546	0.39865	0.44703	0.47558	0.47555	0.41495	0.44378	0.42856	0.41508	0.40674	0.47060	0.44538	0.42182	0.37008	0.44741	0.42235	0.44741	0.33357	0.45415	0.30581	0.40605	0.45958	0.38719	0.47819	0.44330	0.44378	0.36749	0.48285	0.41711	0.41212	0.44068	0.36806	0.33168	0.48285	0.38422	0.45720	0.35661	0.28277	0.43964	0.33639	0.31538	
D02234	0.28745	0.42392	0.49587	0.39537	0.38513	0.41670	0.41616	0.41686	0.52091	0.43205	0.49446	0.50487	0.41067	0.35269	0.46257	0.42904	0.40418	0.47577	0.39272	0.33277	0.41881	0.44896	0.45690	0.36891	0.39007	0.46201	0.50031	0.34511	0.36786	0.55759	0.44827	0.43187	0.35375	0.38285	0.30756	0.48107	0.32748	0.43926	0.44193	0.40788	0.40295	0.43821	0.37172	0.41069	0.47348	0.33910	0.37156	0.33524	0.42058	0.39801	0.37015	0.55600	0.34141	0.34388	0.41158	0.43575	0.36028	0.36573	0.34776	0.31777	0.26612	0.27987	0.28499	0.27987	0.26982	0.28357	0.39166	0.33524	0.41793	0.32396	0.35921	0.48871	0.42570	0.38920	0.47400	0.47103	0.44631	0.38812	0.46578	0.45776	0.49840	0.45425	0.45654	0.43009	0.51350	0.32217	0.49517	0.43009	0.35411	0.48723	0.38352	0.43397	0.49555	0.40964	0.44279	0.44791	0.37632	0.40415	0.38883	0.47380	0.47753	0.48249	0.42922	0.29627	0.37242	0.33012	0.39059	0.38106	0.39553	0.44192	0.41563	0.41386	0.41193	0.40188	0.38671	0.35484	0.38218	0.40122	0.34273	0.33154	0.33136	0.49482	0.51456	0.45706	0.51595	0.49691	0.45671	0.46676	0.44013	0.46787	0.41158	0.39341	0.39783	0.37650	0.32976	0.41757	0.49745	0.44646	0.38549	0.40665	0.42145	0.36590	0.43433	0.53237	0.19586	0.39946	0.45832	0.36398	0.57153	0.37508	0.49145	0.38002	0.40804	0.35638	0.38513	0.45204	0.46148	0.46992	0.40188	0.48827	0.36786	0.51456	0.39799	0.35149	0.44129	0.39747	0.37632	0.48051	1.00000	0.42516	0.44235	0.48334	0.37561	0.38740	0.45037	0.46166	0.46819	0.44174	0.45284	0.42567	0.49994	0.37120	0.42693	0.48405	0.47331	0.48791	0.37033	0.54586	0.31637	0.50926	0.37133	0.39642	0.39097	0.43025	0.48811	0.43308	0.46012	0.45320	0.45549	0.40469	0.39783	0.39431	0.47313	0.46307	0.44253	0.45338	0.32149	0.40682	0.37403	0.34652	
D02237	0.38921	0.45139	0.41215	0.37234	0.53034	0.32841	0.34123	0.40656	0.33936	0.36679	0.38205	0.37042	0.39059	0.36679	0.42223	0.51605	0.37855	0.39423	0.44436	0.39117	0.50535	0.53673	0.43428	0.44857	0.37022	0.46403	0.36417	0.35475	0.40488	0.46816	0.39255	0.42252	0.50850	0.40772	0.39312	0.38863	0.43877	0.44522	0.46012	0.48245	0.39059	0.36259	0.43289	0.43877	0.37659	0.39508	0.46677	0.39508	0.44661	0.35475	0.46453	0.46574	0.39088	0.35279	0.37630	0.38667	0.43485	0.36658	0.38696	0.37520	0.32731	0.36316	0.34328	0.34916	0.34720	0.34103	0.40068	0.35307	0.33037	0.36316	0.38500	0.35232	0.38471	0.42476	0.47673	0.41499	0.78262	0.45894	0.48215	0.40229	0.44030	0.46520	0.40365	0.42969	0.47520	0.33711	0.36289	0.46865	0.38304	0.45444	0.34384	0.40498	0.40742	0.47853	0.45395	0.46904	0.45336	0.38022	0.47324	0.38901	0.44632	0.40490	0.44632	0.36120	0.41693	0.40096	0.44885	0.44465	0.42868	0.46649	0.51662	0.46873	0.42672	0.42476	0.45669	0.27814	0.28095	0.28874	0.33814	0.29118	0.33291	0.46649	0.38397	0.41439	0.38190	0.40460	0.36875	0.38471	0.38443	0.36550	0.44632	0.40791	0.38247	0.57264	0.37238	0.39080	0.38051	0.39038	0.43289	0.39647	0.46904	0.31077	0.49645	0.44915	0.17354	0.44329	0.52054	0.37071	0.37933	0.48645	0.51898	0.38218	0.47657	0.47853	0.37630	0.37679	0.40859	0.37746	0.42476	0.42914	0.40488	0.41151	0.47461	0.29641	0.45724	0.38894	0.47433	0.29491	0.36766	1.00000	0.46930	0.38438	0.34377	0.35447	0.40946	0.39028	0.32617	0.41019	0.37023	0.37690	0.34123	0.43820	0.40068	0.36192	0.48370	0.38459	0.46481	0.42994	0.33711	0.52286	0.30432	0.46424	0.47230	0.39865	0.39785	0.46040	0.33542	0.51242	0.38313	0.45831	0.46649	0.47490	0.37011	0.46519	0.38963	0.42868	0.34524	0.32255	0.45669	0.39900	
D02253	0.33983	0.44616	0.45527	0.41657	0.46955	0.34378	0.49454	0.35945	0.40150	0.33387	0.44117	0.39337	0.37790	0.37096	0.44257	0.50650	0.37929	0.41281	0.38881	0.39081	0.48008	0.47433	0.40151	0.40171	0.44277	0.49437	0.42053	0.32534	0.38802	0.43285	0.36203	0.36084	0.45150	0.43464	0.39953	0.36660	0.38485	0.47869	0.49124	0.40329	0.36798	0.36065	0.39454	0.42194	0.35806	0.40092	0.49572	0.34399	0.38048	0.36243	0.41302	0.48065	0.42036	0.38088	0.38762	0.36779	0.39199	0.44777	0.31840	0.33778	0.29599	0.34121	0.31463	0.34121	0.32991	0.35530	0.36521	0.34141	0.34517	0.32871	0.37394	0.41241	0.34398	0.42847	0.51012	0.45208	0.45919	0.41639	0.45616	0.47988	0.46051	0.47572	0.47787	0.47804	0.44535	0.34002	0.47232	0.48544	0.34280	0.44297	0.39642	0.47490	0.46513	0.42294	0.39062	0.41621	0.39020	0.44991	0.42412	0.43126	0.39020	0.45506	0.42729	0.32732	0.39655	0.40509	0.38941	0.42611	0.42472	0.43166	0.43742	0.41341	0.40350	0.42194	0.41480	0.30215	0.38105	0.37892	0.39557	0.26047	0.31978	0.44416	0.45387	0.38484	0.44117	0.37790	0.33267	0.34398	0.39337	0.41620	0.40746	0.48620	0.35489	0.46717	0.37751	0.46637	0.38068	0.44652	0.39794	0.40190	0.44098	0.42149	0.44297	0.40448	0.22751	0.43447	0.44277	0.39616	0.45111	0.46558	0.40091	0.50347	0.43880	0.44019	0.39754	0.42193	0.47350	0.42201	0.41203	0.43485	0.38802	0.44653	0.42750	0.31183	0.43842	0.41899	0.43980	0.34885	0.42510	0.51458	1.00000	0.41657	0.31234	0.32197	0.44376	0.48621	0.38186	0.38445	0.47629	0.44920	0.45727	0.46380	0.36521	0.44695	0.51921	0.47911	0.48184	0.41719	0.31026	0.52985	0.31914	0.40031	0.38937	0.47872	0.42669	0.44713	0.36759	0.42710	0.41975	0.46919	0.54335	0.38802	0.39746	0.41085	0.43647	0.41480	0.28762	0.34748	0.49850	0.35410	
D02261	0.40375	0.50057	0.41778	0.46752	0.47153	0.35751	0.40525	0.49718	0.40596	0.36045	0.41591	0.36968	0.43546	0.39018	0.36598	0.39866	0.42505	0.45679	0.39728	0.38754	0.36649	0.38315	0.44902	0.38279	0.41778	0.38994	0.46626	0.35606	0.34496	0.38756	0.40084	0.52358	0.44270	0.35945	0.32871	0.35512	0.42869	0.37081	0.34195	0.45434	0.35289	0.40524	0.38729	0.40398	0.38705	0.35462	0.36817	0.33041	0.35654	0.37425	0.39652	0.45211	0.37519	0.39068	0.36259	0.37764	0.36478	0.41863	0.30533	0.34953	0.29603	0.30281	0.30983	0.30281	0.30112	0.32000	0.44418	0.40303	0.36136	0.37544	0.32777	0.36548	0.36986	0.39238	0.40032	0.44376	0.40625	0.39770	0.42658	0.51342	0.38352	0.34860	0.44816	0.36386	0.42359	0.37713	0.51444	0.41687	0.33819	0.41201	0.57833	0.49016	0.34865	0.40862	0.41152	0.40644	0.39288	0.40229	0.41622	0.46396	0.47153	0.33280	0.41101	0.33693	0.36139	0.38341	0.36478	0.34911	0.35952	0.48896	0.50809	0.38153	0.50301	0.39238	0.45629	0.30783	0.31990	0.38832	0.38188	0.34953	0.39770	0.44055	0.40713	0.56448	0.41584	0.38053	0.38636	0.37595	0.42412	0.34905	0.38680	0.44745	0.41634	0.39915	0.41972	0.41930	0.37231	0.33607	0.34496	0.39213	0.47920	0.40953	0.42412	0.45579	0.17682	0.36168	0.42051	0.42408	0.44822	0.45989	0.40366	0.36767	0.48558	0.45046	0.42311	0.37902	0.42470	0.50090	0.37425	0.51112	0.35657	0.43140	0.49599	0.38558	0.35523	0.54304	0.43522	0.38320	0.44501	0.40543	0.38854	1.00000	0.49690	0.49505	0.43403	0.39731	0.41007	0.51901	0.38292	0.43526	0.34473	0.50082	0.37155	0.42833	0.37767	0.38875	0.36647	0.41692	0.36503	0.42902	0.40160	0.60427	0.43529	0.46442	0.45554	0.49524	0.40838	0.44372	0.42306	0.46247	0.39213	0.39940	0.39863	0.54222	0.44794	0.43158	0.32363	0.31898	0.37155	0.31567	
D02262	0.30110	0.43967	0.37569	0.49642	0.37239	0.32566	0.38726	0.36743	0.37377	0.33297	0.38658	0.33747	0.34890	0.32116	0.35633	0.39588	0.33792	0.36814	0.37453	0.29602	0.38903	0.40331	0.38502	0.34679	0.35208	0.39753	0.46717	0.32199	0.30180	0.37276	0.34973	0.39187	0.33367	0.32954	0.28504	0.33037	0.32789	0.41181	0.42515	0.39059	0.31939	0.33710	0.31951	0.34560	0.33710	0.27997	0.31018	0.30358	0.34300	0.33086	0.35352	0.43365	0.29590	0.30936	0.36649	0.34135	0.33214	0.45383	0.31492	0.27749	0.24550	0.26651	0.25813	0.26651	0.25978	0.26899	0.36496	0.30358	0.32649	0.30192	0.29342	0.41512	0.32872	0.33379	0.40236	0.43579	0.43671	0.31278	0.46469	0.46270	0.43931	0.42775	0.42022	0.40839	0.39930	0.29685	0.39918	0.39658	0.29850	0.36401	0.71210	0.41689	0.43886	0.33581	0.39034	0.40557	0.36945	0.33273	0.36606	0.38952	0.37239	0.37854	0.36649	0.27159	0.31278	0.31196	0.32034	0.32450	0.32367	0.38089	0.35480	0.32281	0.35233	0.33969	0.33544	0.44288	0.43632	0.48941	0.50865	0.27749	0.30098	0.35138	0.37640	0.40025	0.36884	0.34006	0.31609	0.32578	0.34630	0.41594	0.34288	0.46646	0.35138	0.34300	0.34123	0.41184	0.33581	0.38973	0.30771	0.35728	0.39677	0.46033	0.34927	0.39423	0.32414	0.42907	0.34465	0.32281	0.40567	0.34205	0.44066	0.34539	0.34973	0.33875	0.35468	0.49141	0.42353	0.41643	0.31609	0.43294	0.30477	0.40004	0.34890	0.54321	0.42172	0.45738	0.34288	0.49482	0.42693	0.42845	0.37521	0.57388	1.00000	0.97309	0.39245	0.38823	0.36013	0.44569	0.38230	0.50910	0.37545	0.39257	0.32364	0.37958	0.41665	0.39729	0.30936	0.43273	0.30865	0.42007	0.58198	0.43209	0.62155	0.47042	0.40001	0.39010	0.41653	0.36190	0.37524	0.47402	0.32777	0.33722	0.47555	0.42456	0.49136	0.33544	0.28847	0.42783	0.31774	0.29639	
D02272	0.30504	0.43614	0.38218	0.48569	0.37876	0.33044	0.39414	0.37364	0.38020	0.33799	0.39344	0.34265	0.35447	0.32579	0.36216	0.40306	0.34312	0.37437	0.38098	0.29979	0.39294	0.40771	0.39183	0.34926	0.35777	0.40476	0.46154	0.32664	0.30577	0.37915	0.35533	0.39891	0.33872	0.33445	0.28843	0.33531	0.33274	0.41953	0.43333	0.39758	0.32395	0.34227	0.32408	0.35106	0.34227	0.28318	0.31443	0.30760	0.34837	0.33581	0.35925	0.44212	0.29966	0.31358	0.37266	0.34666	0.33714	0.44468	0.31933	0.28062	0.24754	0.26927	0.26060	0.26927	0.26231	0.27183	0.37108	0.30760	0.33129	0.30589	0.29710	0.42295	0.33360	0.33885	0.40976	0.43516	0.44528	0.31712	0.47422	0.47217	0.44797	0.43601	0.42824	0.41599	0.40660	0.30064	0.40647	0.40075	0.30235	0.37010	0.71788	0.42478	0.44751	0.34094	0.39733	0.41308	0.37269	0.33775	0.37222	0.39648	0.37876	0.38513	0.37266	0.27452	0.31712	0.31627	0.32493	0.32924	0.32838	0.38756	0.36058	0.32750	0.35802	0.34495	0.34056	0.43672	0.43667	0.47547	0.50447	0.28062	0.30491	0.35704	0.38291	0.40758	0.37510	0.34533	0.32054	0.33056	0.35179	0.42381	0.34824	0.46081	0.35704	0.34837	0.34043	0.41650	0.34094	0.39670	0.31187	0.36314	0.40398	0.46060	0.35486	0.40135	0.31626	0.43738	0.35008	0.32750	0.41318	0.34739	0.44937	0.35084	0.35533	0.34397	0.36045	0.48968	0.43165	0.40907	0.32054	0.44139	0.30884	0.40736	0.35447	0.52289	0.42979	0.46666	0.34824	0.49014	0.43517	0.43674	0.38168	0.57201	0.96796	1.00000	0.39951	0.39515	0.36608	0.44847	0.38901	0.50491	0.37583	0.39964	0.32835	0.38620	0.42454	0.40451	0.31358	0.43810	0.31285	0.42808	0.56074	0.43541	0.63645	0.48014	0.40733	0.39708	0.42441	0.36792	0.38171	0.46252	0.33262	0.34239	0.48545	0.43272	0.48046	0.34056	0.29197	0.42818	0.32225	0.30017	
